V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
54,15.0,0.6833174818902504,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,7.312686600375879,2.4261053168780844,0.6833174818902468,0.05436590669502888,2.0621525320674294e-16,12.568860218286915,True,-0.005913744958270708,-0.33883262722568075,0.008396041941886586,0.4810577678849254,42.426105316878086,37.573894683121914,37.573894683121914,9.0,9.0,1.4049006587175348,28.098013174350697,34.796301144706746,10.0,44.796301144706746,133.21099839746748,119.88989855772074
55,15.277777777777777,0.6586954635345357,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.93025474954695,1.1460057277613784,0.6586954635345351,0.05175805807271117,1.214306433183765e-16,12.726433101666629,True,-0.006383814341877962,-0.3657656189846925,0.008649758892033586,0.4955946783192796,41.14600572776138,38.85399427223862,38.85399427223862,9.0,9.0,1.3875058202826311,28.264007450201746,35.00186681139535,10.0,45.00186681139535,132.60249902541707,121.55229077329898
56,15.555555555555555,0.6353806687474396,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.566862923228646,-0.09602248607835918,0.635380668747376,0.04922773241660927,-2.9400093470854927e-14,12.906966003841378,True,-0.0068806827291821035,-0.3942340805506913,0.008890844109391886,0.5094078437769043,39.90397751392164,40.09602248607836,39.90397751392164,9.0,9.0,1.3680984357394954,28.37537496348583,35.13978323651496,10.0,45.13978323651496,132.19735612670866,123.38419905159473
57,15.833333333333332,0.6132821721120255,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,6.22847284119921,-0.7094116936961073,0.613282172145463,0.04688891118509631,1.3448022643386404e-11,13.07947138555854,True,-0.007366424519837607,-0.4220650350883789,0.009115342407288384,0.5222706487542442,39.290588306303896,40.709411693696104,39.290588306303896,9.0,9.0,1.3500545611086021,28.50115184562604,35.29554408127064,10.0,45.29554408127064,131.74276015524137,125.15562214747928
58,16.11111111111111,0.592316818428053,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.910523360945364,-1.1303002708647134,0.5923168184370564,0.04479109158992421,-4.414407728248193e-11,13.223987123597999,True,-0.007699725413627915,-0.44116176961050163,0.009173169895114137,0.5255839197465041,38.869699729135284,41.130300270864716,38.869699729135284,9.0,9.0,1.3353007557575418,28.684238457013862,35.52227672695215,10.0,45.52227672695215,131.0865894470286,126.71703646546096
59,16.38888888888889,0.5724084392967453,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.612809324142101,-1.327836460046274,0.5724084393017967,0.0432239046686146,3.3647635025446654e-11,13.242867429268356,True,-0.007856153960235325,-0.4501244651264717,0.008861242633057704,0.5077118041155992,38.67216353995373,41.32783646004627,38.67216353995373,9.0,9.0,1.3333970225458491,29.13719419637226,36.08321262708639,10.0,46.08321262708639,129.49097208757877,127.33278921945248
60,16.666666666666668,0.5534871603311028,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.329455069775165,-1.5457294424397627,0.5534871603363825,0.04173530232780092,3.7403460537155375e-11,13.261846194119718,True,-0.008028703014122557,-0.46001079767318553,0.008564360706677028,0.49070172272027285,38.454270557560235,41.545729442439765,38.454270557560235,9.0,9.0,1.3314888245346994,29.588640545215544,36.642279312960426,10.0,46.642279312960426,127.93885907590837,127.93885907590837
61,16.944444444444443,0.535488787205582,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,5.0594651690046275,-1.7872785283405555,0.5354887872103479,0.04032030890178527,4.374362764375528e-11,13.280870156891034,True,-0.00821998529307287,-0.4709704649526826,0.00828148116416525,0.47449391882375647,38.21272147165944,41.78727852834056,38.21272147165944,9.0,9.0,1.3295815553919084,30.038694399594963,37.199621547486025,10.0,47.199621547486025,126.42813235263827,128.5352678918489
62,17.22222222222222,0.5183542604557676,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.801909900482736,-2.0565640778540035,0.5183542604618046,0.03897437722936676,5.3937191518693695e-11,13.29987282186078,True,-0.008433232026784277,-0.48318860278929626,0.008011629898162186,0.4590325801855188,37.943435922145994,42.056564077854006,37.943435922145994,9.0,9.0,1.3276818685951264,30.487509575147346,37.755429814423955,10.0,47.755429814423955,124.95668080444398,129.12190349792544
63,17.5,0.5020291703683473,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.5559146855229065,-2.358700944502974,0.5020291703736903,0.037693357719813136,7.065285075741334e-11,13.318770222208242,True,-0.008672493658398396,-0.4968972844801992,0.0077538905765456145,0.4442652048423243,37.64129905549703,42.35870094450297,37.64129905549703,9.0,9.0,1.3257980808726837,30.935288553695955,38.30995486525815,10.0,48.30995486525815,123.52236752536062,129.69848590162866
64,17.77777777777778,0.4864633245097583,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.320648851263211,-2.700200941364681,0.48646332451527563,0.0364734747645749,9.89786807202575e-11,13.337454894419773,True,-0.00894292688077069,-0.5123919667622544,0.007507392869134714,0.4301419265480291,37.299799058635315,42.700200941364685,37.299799058635315,9.0,9.0,1.3239407473151539,31.38229919561846,38.863528415626575,10.0,48.863528415626575,122.12298606933258,130.26451847395478
65,18.055555555555554,0.47161036146555524,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,4.095312816023073,-3.0895051991514166,0.47161036147142216,0.03531131175721829,1.4980189853332215e-10,13.355787083582817,True,-0.009251216209860065,-0.5300556441879953,0.007271299021260297,0.4166147454958212,36.91049480084858,43.08950519915142,36.91049480084858,9.0,9.0,1.3221235026968357,31.828899138997894,39.4165933609881,10.0,49.4165933609881,120.75619936826584,130.819215982288
66,18.333333333333332,0.4574274052323165,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.881424692297087,-3.4111368552777583,0.4574274052324569,0.03441948208849818,-8.021673603142432e-13,13.289781759537677,True,-0.009505915729574573,-0.5446488517116458,0.007203940311180022,0.41275537569477616,36.58886314472224,43.41113685527776,36.58886314472224,9.0,9.0,1.3286899905134113,32.4790886569945,40.22178161856904,10.0,50.22178161856904,118.82015746318376,130.70217320950212
67,18.61111111111111,0.4438747554448586,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.6786573812127656,-3.643570919764443,0.4438747554448209,0.033727258994207227,3.226897915542537e-13,13.160712393528865,True,-0.009689979839752816,-0.5551949483846901,0.007259523896727,0.4159400805568224,36.35642908023556,43.64357091976444,36.35642908023556,9.0,9.0,1.341720681372914,33.29455024147601,41.23164116591456,10.0,51.23164116591456,116.47801757266768,130.06711962281227
68,18.88888888888889,0.4309156092543188,1.8,0.18751256281407033,0.23281086279830468,1.0,0.032,0.0,0.007,1.225,3.484909919286275,-3.8690782559080925,0.43091560925428585,0.033061158718011456,2.483863809077391e-13,13.033893123035838,True,-0.009868558686436131,-0.565426762609958,0.007312634916283908,0.41898311782307,36.13092174409191,43.86907825590809,36.13092174409191,9.0,9.0,1.3547755711446077,34.12027364364197,42.25420884661545,10.0,52.25420884661545,114.19864795037486,129.4251343437582
