V_kmh,V_ms,CL_required,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
80,22.22222222222222,0.311357387755102,-4.072739867452155,4.470931926816495,0.311357387755102,0.03836386067264238,0.0,8.115903412638913,True,2.175728209443839,48.349515765418644,79.83408175920519,10.0,89.83408175920519,66.42645957015677,88.56861276020904
81,22.5,0.3037170068027211,-4.184941505673544,4.612741618342242,0.3037170068027211,0.03803549172770795,0.0,7.985094789282573,True,2.2113701171963793,49.75582763691853,82.15616534475713,10.0,92.15616534475713,64.7526942736392,87.41613726941291
82,22.77777777777778,0.296354444026272,-4.292707751824832,4.787370271489054,0.296354444026272,0.03772896772476939,0.0,7.854825135640081,True,2.248044952634209,51.20546836555698,84.54979296686396,10.0,94.54979296686396,63.11341159775284,86.25499585026222
83,23.055555555555554,0.28925639158552086,-4.396411401717747,4.977549644990438,0.28925639158552086,0.03743424799632792,0.0,7.72705228682289,True,2.2852181329370023,52.68697362049199,86.99603487387739,10.0,96.99603487387739,61.52169011608853,85.10500466058913
84,23.333333333333332,0.2824103290295711,-4.495939638773025,5.254097361421006,0.2824103290295711,0.037284087912365114,0.0,7.574553779976226,True,2.331226434312204,54.395283467284756,89.81677352699238,10.0,99.81677352699238,59.783138536193135,83.6963939506704
85,23.61111111111111,0.275804468046042,-4.591984116166826,5.524454791677077,0.275804468046042,0.037154073445417275,0.0,7.423263251369299,True,2.3787382182280545,56.16465237482907,92.738332094661,10.0,102.738332094661,58.08309204885473,82.2843804025442
86,23.88888888888889,0.2694277016809969,-4.684750769448159,5.7792728512506795,0.2694277016809969,0.03702689100210175,0.0,7.276541302528031,True,2.426702366667694,57.97122320372825,95.72131798345222,10.0,105.72131798345222,56.44424524611042,80.9034181860916
87,24.166666666666664,0.2632695576209081,-4.774384751461674,6.019805868276965,0.2632695576209081,0.036902559140712665,0.0,7.134181578492656,True,2.4751262363763478,59.8155507124284,98.76664720318415,10.0,108.76664720318415,54.86387742423034,79.55262226513399
88,24.444444444444443,0.2573201551695058,-4.861023525606441,6.247177969578841,0.2573201551695058,0.03678107922541567,0.0,6.9959925208420195,True,2.5240164204570545,61.698179166727996,101.87521843835377,10.0,111.87521843835377,53.33942657987457,78.23115898381603
89,24.72222222222222,0.25157016558927575,-4.9447973150512325,6.462399504550455,0.25157016558927575,0.036662438672820395,0.0,6.861795742348603,True,2.5733788446981896,63.61964366059413,105.0479152290512,10.0,115.0479152290512,51.86847574003809,76.93823901438984
90,25.0,0.2460107755102041,-5.025829527130106,6.666381045866103,0.2460107755102041,0.03654661363376043,0.0,6.731424639653844,True,2.6232188496888593,65.58047124222148,108.28560783029347,10.0,118.28560783029347,50.44874105530642,75.67311158295962
91,25.27777777777778,0.24063365313762264,-5.104237153408296,6.8599453740215415,0.24063365313762264,0.03643357121275886,0.0,6.604723202466464,True,2.6735412611092935,67.58118187804048,111.58915480378202,10.0,121.58915480378202,49.07806135859731,74.43505972720592
92,25.555555555555554,0.2354309170170904,-5.180131146176672,7.043837776421377,0.2354309170170904,0.03632327130770297,0.0,6.481544985932015,True,2.724350450135905,69.6222892812509,114.95940438596641,10.0,124.95940438596641,47.75438894993778,73.2233963899046
93,25.833333333333332,0.2303951071375481,-5.253616772307337,7.218734931152665,0.2303951071375481,0.03621566813648822,0.0,6.361752219211968,True,2.7756503855454,71.7043016265895,118.39719566825924,10.0,128.39719566825926,46.47578141362146,72.03746119111325
94,26.11111111111111,0.22551915817481366,-5.325013988264478,7.363317921939198,0.22551915817481366,0.0361093001287077,0.0,6.245459130223376,True,2.8273341690042315,73.82483663511049,121.89859506313394,10.0,131.89859506313394,45.242028523076335,70.87917801948626
95,26.38888888888889,0.22079637469613883,-5.394254159147022,7.494503138802854,0.22079637469613883,0.036005247801671095,0.0,6.132338705523119,True,2.879488698837891,75.98650733044434,125.46791716069241,10.0,135.46791716069242,44.04998707495814,69.74581286868373
