V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
55,15.277777777777777,0.6620054909894831,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,6.6057939279832745,9.496538911916106,0.6620054909907177,0.0532820449721602,6.915850270933221e-13,12.4245511097897,True,-0.005898404421006909,-0.3379536791850019,0.007673600297969326,0.4396649107439733,49.496538911916105,30.503461088083895,30.503461088083895,9.0,9.0,1.4212183477694926,21.713058090922804,35.85231470121413,10.0,45.85231470121413,130.14304815111092,119.29779413851834
56,15.555555555555555,0.6385735364295875,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,6.2521413624205415,9.259765220242308,0.6385735364303394,0.05055692927677323,5.346804813136097e-13,12.630781686412899,True,-0.005901824170631975,-0.3381496164055096,0.007658185614915417,0.4387817144624525,49.25976522024231,30.740234779757692,30.740234779757692,9.0,9.0,1.3980132376934153,21.746872586342015,35.90814874937794,10.0,45.90814874937794,129.98476659507773,121.31911548873921
57,15.833333333333332,0.6163639920723873,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,5.917852726260113,9.03758235109132,0.6163639920727979,0.048110342890733744,5.120912374700914e-13,12.811465373935471,True,-0.0059050331833314165,-0.3383334792895915,0.007646506204481466,0.43811253353738605,49.03758235109132,30.96241764890868,30.96241764890868,9.0,9.0,1.3782966651056496,21.82303053083945,36.03389974132417,10.0,46.03389974132417,129.62968667725454,123.14820234339182
58,16.11111111111111,0.5952932848523145,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,5.60333348457701,8.829875795106169,0.5952932848527799,0.046198069047579046,3.8823111392360943e-13,12.88567459907668,True,-0.005908033112977033,-0.33850536259712144,0.007643867048066206,0.43796132101331675,48.82987579510617,31.17012420489383,31.17012420489383,9.0,9.0,1.3703589877459024,22.07800591368398,36.45491172538119,10.0,46.45491172538119,128.45487760855357,124.17304835493512
59,16.38888888888889,0.5752848636148195,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,5.3046550255122265,8.632928180535448,0.5752848636151358,0.044371862595709875,2.953002425920559e-13,12.965082598780912,True,-0.0059108776499960086,-0.3386683425629775,0.007641360812940105,0.43781772431812377,48.632928180535444,31.367071819464552,31.367071819464552,9.0,9.0,1.3619658699027544,22.32110731229514,36.85631754352139,10.0,46.85631754352139,127.35443826667256,125.23186429556135
60,16.666666666666668,0.5562685028453294,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,5.020771450350666,8.446004566806181,0.556268502845605,0.04262688626468543,2.2686453410303287e-13,13.049709973924367,True,-0.0059135774092194575,-0.3388230273721827,0.0076389787228823836,0.43768124061139624,48.44600456680618,31.55399543319382,31.55399543319382,9.0,9.0,1.3531335206140647,22.552225343567745,37.237936583806395,10.0,47.237936583806395,126.3255855685633,126.3255855685633
61,16.944444444444443,0.5381796856337507,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,4.750721753881454,8.268432069671304,0.5381796856339607,0.04095861275934768,1.744153866473086e-13,13.13959749555082,True,-0.005916142109191849,-0.338969973856318,0.007636712714020537,0.43755140786727315,48.268432069671306,31.731567930328694,31.731567930328694,9.0,9.0,1.3438767820693167,22.77124547395231,37.59957972995222,10.0,47.59957972995222,125.36581276252355,127.45524297523228
62,17.22222222222222,0.5209590557344398,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,4.4936216902123745,8.099593644585482,0.5209590557345838,0.03936280436874728,1.3348567043380832e-13,13.234805397864577,True,-0.005918580661958428,-0.3391096926379629,0.007634555366575703,0.43742780096374084,48.09959364458548,31.900406355414518,31.900406355414518,9.0,9.0,1.3342092663375305,22.978048475813022,37.94105011486155,10.0,47.94105011486155,124.47286794308542,128.62196354118825
63,17.5,0.5045519300184395,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,4.2486565332841435,7.938922588259697,0.5045519300185551,0.037835493634613394,1.0336100465108133e-13,13.33541290332132,True,-0.005920901252479885,-0.3392426526808205,0.007632499844115573,0.43731002820208104,47.9389225882597,32.0610774117403,32.0610774117403,9.0,9.0,1.3241434763228175,23.172510835649305,38.262143794673776,10.0,48.262143794673776,123.6447354138993,129.82697218459427
64,17.77777777777778,0.4889078638289028,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,4.015074621401408,7.78589766469053,0.488907863828975,0.03637296511542564,8.074450667545224e-14,13.441517959217215,True,-0.005923111409027693,-0.33936928532307303,0.007630539839386019,0.437197728203252,47.78589766469053,32.21410233530947,32.21410233530947,9.0,9.0,1.313690913003917,23.354505120069636,38.562650353056156,10.0,48.562650353056156,122.87961955569959,131.07159419274623
